GEOID5,Chg-Water,Chg-Wetlands,Chg-Dev-Trans,Chg-Dev-CommSvcs,Chg-Dev-IndMil,Chg-Dev-Recr,Chg-Dev-ResHi,Chg-Dev-ResLoMed,Chg-Dev-Other,Chg-SemiDev-UrbIntHi,Chg-SemiDev-UrbIntLoMed,Chg-SemiDev-Other,Chg-Mining,Chg-Crops,Chg-Pasture,Chg-Grazing1,Chg-Grazing2,Chg-LowUse,Chg-VeryLowUse,Chg-Unknown
01029,0.0,0.0,0.050000000000000044,0.010000000000000009,0.0,0.0,0.0,0.040000000000000036,0.010000000000000009,0.0,0.09000000000000008,0.0,0.01,-0.2,0.25,-0.030000000000000027,0.009999999999999898,-1.8700000000000045,1.65,0.0
01073,0.010000000000000009,0.0,0.44999999999999973,1.0399999999999996,0.79,0.32999999999999996,0.8199999999999998,1.709999999999999,-0.3799999999999999,-1.6799999999999997,8.8,-0.04000000000000001,0.21000000000000008,-0.35,-0.3100000000000005,0.0,-0.06,-11.329999999999998,0.0,0.0
01067,0.0,0.0,0.06000000000000005,0.009999999999999981,0.03,0.01,0.0,0.04999999999999999,0.030000000000000027,0.0,0.26000000000000023,0.0,-0.010000000000000009,-2.9399999999999977,-1.3199999999999994,0.25000000000000006,0.11000000000000004,3.469999999999999,0.0,0.0
01041,0.0,0.0,0.03999999999999998,0.010000000000000009,0.01,0.0,0.0,0.010000000000000009,0.020000000000000018,0.0,0.09999999999999987,0.0,-0.02,-3.0900000000000003,-2.0700000000000003,0.18,0.15000000000000002,4.670000000000002,0.0,0.0
01089,0.0,0.0,0.31999999999999995,1.01,0.49,0.22999999999999998,0.7,6.84,-1.08,-0.3799999999999999,6.97,0.0,0.07,-7.189999999999998,-2.1700000000000017,0.02999999999999997,-0.07000000000000006,-5.789999999999999,0.0,0.0
01083,0.0,0.0,0.13,0.12,0.08000000000000002,0.04999999999999999,0.03,2.65,-1.1,0.01999999999999999,7.73,0.0,0.019999999999999997,-4.950000000000003,-0.4899999999999949,0.15000000000000002,0.13000000000000012,-4.57,0.0,0.0
01047,0.06000000000000005,0.0,0.040000000000000036,0.03,0.04999999999999999,0.019999999999999997,0.03,0.050000000000000044,-0.019999999999999907,0.0,0.79,0.0,0.010000000000000002,-3.709999999999999,-1.8599999999999994,0.48,0.3599999999999999,3.6799999999999997,0.0,0.0
01117,0.0,0.0,0.21999999999999997,1.1,0.8200000000000001,0.29000000000000004,0.47,4.45,-0.6599999999999999,-1.0000000000000002,14.110000000000001,-0.07,0.29000000000000004,-0.36999999999999966,-1.6700000000000017,0.030000000000000027,-0.12,-17.89,0.0,0.0
01007,0.020000000000000018,0.0,0.04999999999999999,0.039999999999999994,0.04,0.03,0.0,0.16000000000000003,-0.02999999999999997,0.0,0.6399999999999999,0.0,0.07,-0.38,-0.35999999999999943,0.03999999999999998,0.010000000000000009,-0.3200000000000074,0.0,0.0
01013,0.0,0.0,0.06000000000000005,0.05000000000000002,0.009999999999999995,0.06,0.0,0.07,-0.010000000000000009,0.0,0.9300000000000002,0.0,-0.01,-1.7399999999999998,-2.5999999999999988,0.10999999999999999,0.04999999999999999,3.0200000000000102,0.0,0.0
01087,0.020000000000000018,0.0,0.08000000000000007,0.020000000000000018,0.02,0.010000000000000002,0.0,0.030000000000000027,0.020000000000000018,0.0,0.04999999999999982,-0.010000000000000002,0.09000000000000008,-3.24,-1.6799999999999997,0.2,0.13,4.27000000000001,0.0,0.0
01001,0.0,0.0,0.12,0.13999999999999996,0.08,0.010000000000000009,0.23,0.5099999999999999,-0.07999999999999996,-0.050000000000000044,3.8900000000000006,0.0,0.13,-3.4300000000000006,-1.2400000000000002,0.21000000000000002,0.12,-0.6300000000000097,0.0,0.0
01059,0.0,0.0,0.10999999999999999,0.03,0.04999999999999999,0.049999999999999996,0.0,0.16999999999999993,-0.030000000000000027,0.0,0.6500000000000004,-0.010000000000000009,0.06,-1.0599999999999998,-0.23000000000000043,0.1499999999999999,0.04999999999999999,0.020000000000010232,0.0,0.0
01095,0.0,0.0,0.1100000000000001,0.18000000000000005,0.09000000000000002,0.14,0.0,2.0900000000000003,-1.09,0.0,13.4,-0.009999999999999998,0.11000000000000001,-1.88,0.379999999999999,0.040000000000000036,-0.12000000000000005,-13.439999999999998,0.0,0.0
01121,0.0,0.0,0.21999999999999997,0.15999999999999992,0.31999999999999995,0.11000000000000004,0.010000000000000009,0.6499999999999999,-0.09999999999999987,-0.009999999999999995,1.92,-0.020000000000000018,0.06,-2.5599999999999996,-0.2599999999999998,0.11000000000000004,0.4500000000000002,-1.0300000000000011,0.0,0.0
01127,0.0,0.0,0.29,0.09000000000000002,0.07,0.010000000000000002,0.0,0.3899999999999999,-0.22999999999999998,0.0,6.67,-0.01,0.43000000000000005,-0.13,-0.13000000000000078,0.020000000000000018,-0.039999999999999925,-7.450000000000003,0.0,0.0
01077,0.0,0.0,0.08000000000000007,0.10999999999999999,0.08000000000000002,0.04999999999999999,0.02999999999999997,1.28,-0.73,-0.08999999999999997,7.3100000000000005,0.0,0.01,-2.8599999999999994,-1.1699999999999982,0.27000000000000013,0.11000000000000004,-4.5,0.0,0.0
01103,0.0,0.0,0.08000000000000007,0.10999999999999999,0.34999999999999987,0.07,0.5099999999999999,1.1800000000000002,-0.8600000000000001,0.040000000000000036,9.76,0.0,0.07999999999999999,-3.4700000000000006,-1.0299999999999976,0.19999999999999996,0.08000000000000007,-7.100000000000001,0.0,0.0
01107,0.0,0.0,0.020000000000000018,0.0,0.0,0.01,0.0,0.009999999999999953,0.02999999999999997,0.0,0.04999999999999982,0.0,0.010000000000000002,-1.5000000000000004,-0.379999999999999,0.10999999999999999,0.030000000000000013,1.5999999999999943,0.0,0.0
01055,0.0,0.0,0.18999999999999995,0.32000000000000006,0.16000000000000003,0.09000000000000002,0.02999999999999997,1.2400000000000002,-0.29000000000000004,-0.4300000000000006,5.430000000000001,0.0,0.020000000000000004,-2.28,-0.8500000000000014,0.13000000000000006,0.08999999999999997,-3.8599999999999994,0.0,0.0
01125,0.0,0.0,0.14,0.25,0.17,0.08000000000000002,0.18999999999999995,1.05,-0.16000000000000003,-0.27,4.4,-0.010000000000000002,0.1399999999999999,-0.71,-0.39000000000000057,0.04999999999999999,0.0,-4.950000000000003,0.0,0.0
01045,0.15999999999999992,0.0,0.07999999999999996,0.06,0.08000000000000007,0.039999999999999994,0.01,0.3700000000000001,-0.12,0.020000000000000018,3.13,0.0,-0.01,-1.0099999999999998,-1.5399999999999991,0.08999999999999997,0.07999999999999996,-1.4299999999999997,0.0,0.0
01123,0.0,0.0,0.12000000000000005,0.040000000000000036,0.009999999999999995,0.01999999999999999,0.0,0.4,-0.31999999999999995,0.0,7.84,0.0,0.0,-0.09,-0.2400000000000002,0.04999999999999999,-0.050000000000000044,-7.760000000000005,0.0,0.0
01131,0.0,0.0,0.02999999999999997,0.0,0.010000000000000002,0.0,0.0,0.0,0.020000000000000018,0.0,0.020000000000000018,0.0,0.0,-2.2,-0.8399999999999999,0.24,0.14000000000000012,2.5900000000000034,0.0,0.0
01119,0.0,0.0,0.040000000000000036,0.009999999999999995,0.020000000000000004,0.0,0.0,0.009999999999999953,0.019999999999999962,0.0,0.07000000000000006,0.0,0.010000000000000009,-1.2200000000000002,-1.8399999999999999,0.29000000000000004,0.04000000000000001,2.5500000000000114,0.0,0.0
01079,0.010000000000000231,0.0,0.06000000000000005,0.01999999999999999,0.03,0.03,0.0,0.19999999999999996,-0.13,0.0,2.02,0.0,0.010000000000000002,-2.92,-1.0300000000000011,0.5,0.24,0.9600000000000009,0.0,0.0
01015,0.0,0.0,0.1399999999999999,0.31000000000000005,0.33000000000000007,0.14,0.09000000000000002,1.0600000000000005,-0.23999999999999988,-0.3900000000000001,4.18,0.0,0.020000000000000018,-2.12,-0.34000000000000163,0.10000000000000003,0.08999999999999997,-5.149999999999999,1.79,0.0
01071,0.0,0.0,0.04999999999999999,0.06,0.16000000000000003,0.020000000000000004,0.0,0.19000000000000006,-0.09999999999999998,0.0,1.53,-0.009999999999999998,0.06000000000000001,-1.4900000000000002,0.17999999999999972,0.04999999999999999,0.05999999999999994,-0.7700000000000031,0.0,0.0
01093,0.0,0.0,0.20000000000000007,0.07,0.01999999999999999,0.009999999999999998,0.0,0.12,0.030000000000000027,0.0,1.1800000000000006,0.0,0.0,-0.8200000000000001,-0.15000000000000036,0.05999999999999994,0.050000000000000044,-0.7600000000000051,0.0,0.0
01049,0.0,0.0,0.1100000000000001,0.07,0.13000000000000003,0.020000000000000004,0.010000000000000002,0.6999999999999998,-0.4700000000000001,0.0,6.260000000000001,0.0,0.07,-3.75,-0.259999999999998,0.13,0.13,-4.880000000000003,1.72,0.0
01109,0.0,0.0,0.08999999999999997,0.04999999999999999,0.12,0.020000000000000004,0.009999999999999998,0.14,-0.010000000000000009,0.01,1.8,0.0,-0.03,-2.62,-3.290000000000001,0.28,0.16999999999999998,3.269999999999996,0.0,0.0
01105,0.07000000000000006,0.0,0.020000000000000018,0.009999999999999995,0.0,0.01,0.0,0.009999999999999981,0.030000000000000027,0.0,0.010000000000000009,0.0,0.0,-3.0,-1.2599999999999998,0.41000000000000003,0.17000000000000004,3.5400000000000063,0.0,0.0
01033,0.0,0.0,0.08000000000000007,0.09999999999999998,0.19000000000000006,0.03,0.16999999999999998,0.3600000000000001,-0.020000000000000018,-0.09999999999999998,1.9100000000000001,0.0,0.04000000000000001,-1.58,-1.7699999999999996,0.18999999999999995,0.18,0.22999999999999687,0.0,0.0
01051,0.040000000000000036,0.0,0.06,0.3,0.05,0.18,0.07,1.4999999999999998,-0.62,0.020000000000000004,13.14,-0.01,0.10999999999999999,-2.17,-1.799999999999999,0.21999999999999997,0.14,-11.209999999999994,0.0,0.0
01017,0.0,0.0,0.08000000000000007,0.06,0.07,0.010000000000000009,0.0,0.13000000000000012,-0.019999999999999962,0.0,0.010000000000000231,0.0,-0.01,-0.31000000000000005,-1.8400000000000016,0.35,0.18999999999999995,1.269999999999996,0.0,0.0
01115,0.0,0.0,0.20999999999999996,0.19,0.17999999999999997,0.03,0.01,1.7100000000000002,-0.45999999999999996,0.01,10.46,0.0,0.21999999999999997,-0.30999999999999983,-0.8800000000000008,0.06000000000000005,-0.04999999999999999,-11.369999999999997,0.0,0.0
01021,0.030000000000000027,0.0,0.06999999999999995,0.04999999999999999,0.019999999999999997,0.0,0.0,0.43000000000000005,-0.21999999999999997,0.0,4.9,0.0,0.020000000000000018,-1.3000000000000003,-0.35999999999999943,0.10999999999999999,-0.020000000000000018,-3.730000000000004,0.0,0.0
01011,0.039999999999999813,0.0,0.08999999999999997,0.020000000000000018,0.0,0.0,0.0,0.009999999999999981,0.010000000000000009,0.0,0.030000000000000027,0.0,0.0,-3.4000000000000004,-1.9400000000000013,0.26999999999999996,0.17000000000000004,4.700000000000003,0.0,0.0
01063,0.03999999999999959,0.0,0.050000000000000044,0.009999999999999995,0.010000000000000002,0.0,0.0,0.009999999999999981,0.020000000000000018,0.0,0.06999999999999995,0.0,0.0,-1.9799999999999995,-0.9700000000000006,0.21999999999999986,0.03,2.479999999999997,0.0,0.0
01009,0.0,0.0,0.12,0.04000000000000001,0.019999999999999997,0.060000000000000005,0.0,0.64,-0.31999999999999995,0.0,7.540000000000001,-0.01,0.14,-1.5099999999999998,0.0,0.12,0.030000000000000027,-6.890000000000001,0.0,0.0
01037,0.0,0.0,0.040000000000000036,0.0,0.01,0.0,0.0,0.06,-0.030000000000000027,0.0,1.4500000000000002,0.0,-0.02,-0.24,-0.0900000000000003,0.04999999999999999,0.050000000000000044,-1.2800000000000011,0.0,0.0
01133,0.0,0.0,0.07999999999999996,0.009999999999999981,0.04000000000000001,0.01,0.0,0.19000000000000006,-0.09000000000000008,0.0,0.3400000000000001,0.0,-0.01999999999999999,-0.32999999999999996,0.40000000000000036,-0.040000000000000036,0.009999999999999981,-0.5799999999999983,0.0,0.0
01113,0.010000000000000009,0.0,0.25,0.13,0.10000000000000003,0.010000000000000009,0.11000000000000001,0.33999999999999986,-0.020000000000000018,-0.28,3.04,-0.01,0.0,-3.4000000000000004,-1.17,0.09,0.05000000000000002,0.7599999999999909,0.0,0.0
01075,0.0,0.0,0.020000000000000018,0.009999999999999995,0.0,0.0,0.0,0.010000000000000009,0.019999999999999962,0.0,0.040000000000000036,0.0,0.0,-0.7,-0.08000000000000007,0.03999999999999998,0.009999999999999981,0.6400000000000006,0.0,0.0
01023,0.0,0.0,0.04000000000000001,0.0,0.03,0.0,0.0,0.010000000000000009,0.010000000000000009,0.0,0.27,0.0,0.0,-0.43,-0.6400000000000001,0.07999999999999999,0.019999999999999962,0.6099999999999994,0.0,0.0
01043,0.0,0.0,0.12,0.18,0.13,0.020000000000000004,0.0,1.62,-1.1600000000000001,0.0,13.58,0.0,0.14,-1.42,1.2800000000000011,0.06000000000000005,-0.07999999999999996,-14.440000000000005,0.0,0.0
01101,0.04999999999999982,0.0,0.20999999999999996,0.7600000000000002,0.45999999999999996,0.24000000000000005,0.5299999999999998,1.46,-0.06000000000000005,-0.2999999999999998,0.9600000000000002,-0.020000000000000004,0.20999999999999996,-4.729999999999999,-2.5599999999999987,0.5800000000000001,0.13999999999999996,2.0799999999999983,0.0,0.0
01111,2.3899999999999997,0.0,0.08999999999999997,0.04000000000000001,0.04,0.009999999999999998,0.0,0.04999999999999999,0.0,0.0,0.6599999999999999,0.0,0.0,-0.11000000000000001,0.2699999999999996,-0.009999999999999898,-0.020000000000000018,-3.4200000000000017,0.0,0.0
01057,0.0,0.0,0.019999999999999962,0.009999999999999995,0.009999999999999995,0.01,0.0,0.030000000000000027,0.010000000000000009,0.0,0.0,0.0,-0.010000000000000009,-0.3200000000000003,-0.10999999999999988,0.02999999999999997,0.02999999999999997,0.29999999999999716,0.0,0.0
01081,0.5999999999999999,0.0,0.28,0.5900000000000001,0.34,0.37,0.37999999999999995,2.9899999999999998,-0.38,-1.0699999999999998,10.669999999999998,-0.010000000000000002,0.06,-1.7900000000000005,-1.67,0.1,0.040000000000000036,-11.509999999999998,0.0,0.0
01085,0.050000000000000044,0.0,0.030000000000000027,0.009999999999999995,0.08,0.0,0.0,0.010000000000000009,0.020000000000000018,0.0,0.06000000000000005,0.0,0.0,-1.8899999999999988,-3.2399999999999984,0.5700000000000001,0.19999999999999996,4.1000000000000085,0.0,0.0
01065,0.5099999999999998,0.0,0.010000000000000009,0.0,0.009999999999999998,0.01,0.0,0.02999999999999997,-0.010000000000000009,0.0,0.41999999999999993,0.0,0.01,-2.3400000000000003,-0.40000000000000213,0.19999999999999996,0.03,1.5,0.0,0.0
01069,0.010000000000000009,0.0,0.19000000000000006,0.3799999999999999,0.10999999999999999,0.08000000000000002,0.18999999999999995,1.27,-0.3899999999999999,-0.3999999999999999,2.74,0.0,0.01,-3.4299999999999997,-2.6799999999999997,0.29,0.12,1.529999999999994,0.0,0.0
01035,0.0,0.0,0.04999999999999999,0.009999999999999995,0.01,0.0,0.0,0.01999999999999999,0.009999999999999981,0.0,0.0,0.0,0.009999999999999995,-1.8900000000000001,-1.959999999999999,0.13,0.09999999999999998,3.530000000000001,0.0,0.0
01039,0.0,0.0,0.09000000000000002,0.020000000000000018,0.009999999999999995,0.009999999999999995,0.0,0.10999999999999999,-0.050000000000000044,0.0,0.6299999999999999,0.0,0.01,-3.1,-1.6899999999999995,0.15000000000000002,0.15000000000000002,3.6699999999999875,0.0,0.0
01061,0.0,0.0,0.03999999999999998,0.010000000000000009,0.009999999999999995,0.0,0.04,0.08999999999999997,-0.08999999999999997,0.0,1.2799999999999998,-0.01,0.0,-4.969999999999999,-3.42,0.32999999999999996,0.24000000000000005,6.43,0.0,0.0
01129,0.039999999999999925,0.0,0.040000000000000036,0.0,0.07999999999999999,0.02,0.0,0.02,0.0,0.0,0.5,-0.01,0.0,-0.73,-0.6100000000000003,0.06999999999999998,0.04000000000000001,0.5300000000000011,0.0,0.0
01025,0.0,0.0,0.04000000000000001,0.030000000000000013,0.04000000000000001,0.0,0.0,0.030000000000000027,0.010000000000000009,0.0,0.08000000000000007,0.0,0.07,-0.21000000000000002,-0.7399999999999998,0.06,0.03999999999999998,0.5699999999999932,0.0,0.0
01031,0.0,0.0,0.07999999999999996,0.08000000000000002,0.06,0.03,0.11,0.30999999999999983,-0.050000000000000044,0.03,1.3499999999999996,0.0,0.0,-3.959999999999999,-2.16,0.28,0.18,3.6200000000000045,0.0,0.0
01099,0.0,0.0,0.020000000000000018,0.01999999999999999,0.06,0.0,0.0,0.12,-0.09000000000000002,0.0,0.98,0.0,0.009999999999999995,-0.8599999999999994,-1.1899999999999995,0.07000000000000003,0.020000000000000018,0.8299999999999983,0.0,0.0
12037,0.0,0.0,0.07000000000000006,0.03,0.01,0.08000000000000002,0.0,0.13,0.010000000000000009,0.0,0.3699999999999999,0.0,0.0,-0.01,0.0,0.0,0.0,-0.7099999999999973,0.0,0.0
12063,0.050000000000000266,0.0,0.10999999999999999,0.07,0.03,0.03,0.0,0.13,-0.040000000000000036,0.0,0.7899999999999998,0.0,0.0,-4.620000000000001,-2.110000000000001,0.24,0.51,4.810000000000002,0.0,0.0
12033,0.030000000000000027,0.0,0.20999999999999996,0.45999999999999996,0.22999999999999998,0.19000000000000006,1.6700000000000002,1.0799999999999992,-0.5,-1.2800000000000002,2.9799999999999995,-0.08000000000000002,-0.06,-1.3899999999999988,-0.45999999999999996,0.09000000000000002,0.08999999999999997,-3.25,0.0,0.0
12045,0.030000000000000027,0.0,0.07999999999999996,0.05000000000000002,0.01999999999999999,0.03,0.01,0.25,-0.04999999999999993,0.0,1.6400000000000001,0.0,0.0,-0.44,-0.16000000000000003,0.009999999999999998,0.03,-1.5,0.0,0.0
12129,0.040000000000000036,0.0,0.06000000000000005,0.05000000000000002,0.010000000000000009,0.020000000000000004,0.0,0.6599999999999999,-0.39,0.0,5.32,0.0,0.01,-0.1299999999999999,0.010000000000000009,0.0,-0.05,-5.690000000000005,0.10000000000000009,0.0
12013,0.0,0.0,0.07,0.04999999999999999,0.009999999999999998,0.01,0.0,0.03,0.07999999999999996,0.0,-0.019999999999999962,0.0,0.0,-1.5,-1.1400000000000001,0.09,0.25,2.0899999999999963,0.0,0.0
12073,0.009999999999999787,0.0,0.3799999999999999,0.73,0.07,0.16999999999999993,0.8400000000000001,1.6899999999999995,-0.5700000000000001,-0.7799999999999998,9.059999999999999,-0.02,0.0,-2.3099999999999996,-0.73,0.06,0.17000000000000004,-8.759999999999998,0.0,0.0
12039,0.0,0.0,0.1100000000000001,0.15000000000000002,0.04999999999999999,0.009999999999999995,0.0,0.34999999999999987,-0.1399999999999999,0.0,7.0,0.0,-0.03,-2.880000000000001,-1.2200000000000006,0.09,0.27,-3.780000000000001,0.0,0.0
12131,0.0,0.0,0.20999999999999996,0.16,0.04999999999999999,0.25,0.15,1.48,-0.63,0.03,3.94,-0.020000000000000004,-0.009999999999999995,-1.96,-0.6899999999999995,0.14999999999999997,0.15999999999999998,-3.260000000000005,0.0,0.0
12059,0.0,0.0,0.12,0.03999999999999998,0.0,0.010000000000000002,0.0,0.010000000000000009,0.030000000000000027,0.0,0.06000000000000005,0.0,-0.01,-3.91,-1.71,0.20999999999999996,0.19000000000000006,4.990000000000002,0.0,0.0
12005,0.0,0.0,0.32000000000000006,0.5,0.26,0.17999999999999994,1.09,0.43999999999999995,0.19999999999999996,-1.0999999999999999,0.99,-0.11000000000000001,-0.020000000000000004,-0.32999999999999996,-0.17000000000000015,0.010000000000000002,0.0,-2.25,0.0,0.0
12091,0.0,0.0,0.13,0.29000000000000004,0.3700000000000001,0.28,0.5900000000000001,0.9400000000000002,-0.25,-0.6600000000000001,2.39,0.009999999999999995,-0.03,-1.2600000000000002,-0.3999999999999999,0.06999999999999999,0.15000000000000002,-2.6099999999999994,0.0,0.0
12077,0.0,0.0,0.030000000000000027,0.020000000000000004,0.01,0.0,0.0,0.010000000000000002,0.020000000000000018,0.0,0.0,0.0,0.0,-0.12999999999999995,-0.010000000000000009,0.010000000000000002,0.009999999999999995,-1.4299999999999997,1.49,0.0
12113,0.0,0.0,0.1399999999999999,0.30000000000000004,0.10999999999999999,0.14999999999999997,0.06,3.21,-0.55,-0.43999999999999995,3.04,-0.019999999999999997,-0.030000000000000013,-0.7299999999999986,-0.5300000000000002,0.05000000000000002,0.04999999999999993,-4.82,0.0,0.0
12133,0.14000000000000012,0.0,0.04999999999999999,0.07,0.02,0.020000000000000004,0.0,0.10999999999999999,0.8600000000000001,0.0,1.34,0.0,0.0,-3.1399999999999997,-0.9300000000000006,0.13,0.31999999999999995,1.0100000000000051,0.0,0.0
12017,0.06000000000000005,0.0,0.13,0.9100000000000001,0.16999999999999998,0.47,0.23,10.469999999999999,-2.42,0.049999999999999996,12.600000000000001,-0.009999999999999995,0.04000000000000001,-0.9,-1.0200000000000005,0.0,-0.24,-20.550000000000004,0.0,0.0
12009,0.3600000000000003,0.0,0.28,1.27,0.4099999999999999,0.5499999999999998,2.71,4.21,-0.3900000000000001,-2.67,-0.2400000000000002,0.0,0.0,-1.38,-0.07000000000000028,0.010000000000000009,-0.15000000000000002,-5.609999999999999,0.6799999999999999,0.0
12011,0.0,0.0,0.3900000000000001,2.06,0.28,0.56,5.529999999999999,-0.6799999999999997,-0.19000000000000006,-1.4,-2.04,-0.01,-0.010000000000000002,-1.9899999999999998,-1.07,0.009999999999999995,0.0,-1.4600000000000004,0.0,0.0
12047,0.8300000000000001,0.0,0.12,0.03,0.19999999999999998,0.0,0.0,0.0,0.020000000000000018,0.0,0.030000000000000027,0.12,-0.26,-2.009999999999999,-0.5699999999999994,0.07,0.33999999999999997,1.0899999999999963,0.0,0.0
12093,0.0600000000000005,0.0,0.06,0.13,0.020000000000000004,0.020000000000000004,0.010000000000000002,0.3600000000000001,0.010000000000000009,0.0,0.5000000000000001,0.0,0.0,-0.6100000000000003,-2.3100000000000023,0.15999999999999992,0.08000000000000007,-4.859999999999999,6.3500000000000005,0.0
12087,0.009999999999999787,0.0,0.010000000000000009,0.02999999999999997,0.019999999999999962,0.03,0.29000000000000004,-0.19999999999999996,-0.01999999999999999,0.039999999999999994,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-5.699999999999999,5.410000000000001,0.0
12031,0.019999999999999574,0.0,0.5800000000000001,1.8999999999999995,0.8500000000000001,0.3700000000000001,4.34,1.9000000000000004,-0.43999999999999995,-4.5600000000000005,-0.8399999999999999,-0.010000000000000009,0.0,-0.24,-0.40000000000000013,0.0,-0.010000000000000009,-4.0,0.54,0.0
12081,0.3700000000000001,0.0,0.2499999999999999,0.8899999999999999,0.53,0.7599999999999999,1.45,3.6,0.3700000000000001,-0.51,0.10999999999999988,-0.009999999999999995,0.7799999999999999,0.41999999999999815,-3.219999999999999,-0.05000000000000002,0.17000000000000015,-5.899999999999999,0.0,0.0
12071,0.31000000000000005,0.0,0.8399999999999999,3.1,0.4,2.6100000000000003,4.199999999999999,12.510000000000002,-1.0,-1.87,-0.8400000000000007,-0.03,0.12999999999999998,-1.4500000000000002,-1.8600000000000003,-0.010000000000000009,-0.22999999999999998,-16.79,0.0,0.0
12029,0.0,0.0,0.07,0.04000000000000001,0.019999999999999997,0.0,0.01,0.33000000000000007,-0.039999999999999925,0.0,4.49,0.0,0.0,-0.16999999999999993,-0.17999999999999994,0.010000000000000002,-0.02999999999999997,-4.539999999999999,0.0,0.0
12069,0.3200000000000003,0.0,0.18999999999999995,0.6000000000000001,0.17,0.51,0.55,3.78,-1.23,0.13,7.13,-0.02,0.07,-7.569999999999999,0.360000000000003,0.06999999999999999,-0.16999999999999993,-5.419999999999998,0.5399999999999999,0.0
12103,0.019999999999999574,0.0,0.17000000000000037,2.24,0.6999999999999997,0.8399999999999999,9.340000000000003,-4.110000000000001,-0.8999999999999999,-3.530000000000001,-2.03,-0.06,-0.02,-1.79,-0.8799999999999999,0.0,-0.03,-2.7,2.72,0.0
12067,0.0,0.0,0.10999999999999999,0.01999999999999999,0.0,0.0,0.0,0.009999999999999995,0.04999999999999999,0.0,0.0,0.0,0.010000000000000002,-1.9,-0.75,0.05,0.27,2.1200000000000045,0.0,0.0
12023,0.07999999999999999,0.0,0.17999999999999994,0.14,0.039999999999999994,0.020000000000000004,0.04,0.9,-0.51,0.0,8.6,0.0,0.0,-3.1000000000000005,0.09999999999999964,0.07,-0.050000000000000044,-6.759999999999998,0.24,0.0
12086,0.1499999999999999,0.0,0.15000000000000013,0.79,0.44999999999999996,0.1399999999999999,2.4799999999999995,-0.75,-0.13,-0.6000000000000001,-0.08999999999999997,-0.030000000000000002,0.04999999999999999,-1.0999999999999996,-0.16999999999999998,0.0,-0.010000000000000002,-8.290000000000001,6.96,0.0
12057,0.71,0.0,0.3999999999999999,1.6100000000000003,0.5500000000000003,0.7600000000000002,4.27,4.140000000000001,-1.0499999999999998,-1.4399999999999995,1.4699999999999989,-0.08000000000000002,0.22999999999999998,-2.450000000000001,-3.4700000000000006,0.010000000000000009,0.25,-6.18,0.2599999999999998,0.0
12117,0.019999999999999574,0.0,0.6800000000000002,3.0700000000000003,0.4600000000000001,0.8999999999999999,5.98,5.93,-0.8399999999999999,-3.3,-1.2200000000000006,0.0,-0.02,-4.4,-1.5099999999999998,0.0,-0.010000000000000009,-5.779999999999999,0.0,0.0
12085,0.03999999999999915,0.0,0.19000000000000017,0.5700000000000001,0.15999999999999998,0.8099999999999998,1.25,0.8699999999999997,0.53,-0.6500000000000001,-0.5900000000000001,0.0,0.03,-0.35999999999999943,0.3200000000000003,0.010000000000000009,0.06000000000000005,-3.2200000000000006,0.0,0.0
12083,0.0,0.0,0.16000000000000003,0.53,0.16999999999999998,0.34,0.22,4.869999999999999,-1.01,-0.18000000000000005,6.14,0.0,0.03,-3.9400000000000004,-0.46999999999999886,0.04999999999999999,0.030000000000000027,-8.07,1.14,0.0
12003,0.010000000000000009,0.0,0.14,0.06,0.030000000000000002,0.010000000000000009,0.0,0.14999999999999997,0.039999999999999925,0.0,-0.040000000000000036,0.0,0.009999999999999995,-0.48000000000000004,0.07000000000000028,0.010000000000000002,0.040000000000000036,-0.9200000000000017,0.8800000000000001,0.0
12109,0.17999999999999972,0.0,0.26,0.6299999999999999,0.13999999999999999,0.8,0.63,4.720000000000001,-0.3500000000000001,-0.53,9.49,-0.08,0.0,0.020000000000000462,-0.79,0.0,-0.16,-14.979999999999997,0.0,0.0
12101,0.020000000000000018,0.0,0.3700000000000001,1.11,0.24,0.5499999999999999,2.17,7.15,-1.3399999999999999,-0.3800000000000001,2.8100000000000005,0.0,0.010000000000000002,-5.1,-2.030000000000001,0.04000000000000001,0.010000000000000009,-5.66,0.010000000000000002,0.0
12121,0.010000000000000009,0.0,0.20000000000000007,0.040000000000000036,0.03,0.0,0.0,0.22000000000000003,-0.010000000000000009,0.0,1.8699999999999999,-0.03,-0.03,-5.770000000000001,-0.5500000000000007,0.12000000000000002,0.8899999999999997,3.009999999999998,0.0,0.0
12007,0.040000000000000036,0.0,0.13,0.09999999999999998,0.039999999999999994,0.020000000000000004,0.0,0.5,-0.38,0.0,4.3500000000000005,-0.009999999999999995,-0.03,-0.6800000000000002,0.5300000000000011,0.03999999999999998,-0.020000000000000018,-4.650000000000006,0.0,0.0
12115,0.10000000000000009,0.0,0.22999999999999998,1.58,0.48,1.52,2.9399999999999995,5.379999999999999,0.020000000000000018,-1.5699999999999998,2.45,-0.01,0.03,-1.86,0.5600000000000005,-0.05000000000000002,-0.16999999999999993,-11.64,0.0,0.0
12019,0.03000000000000025,0.0,0.15000000000000002,0.5700000000000001,0.22000000000000008,0.35000000000000003,0.6,6.0600000000000005,-1.97,-0.63,10.170000000000002,0.0,-0.04999999999999993,-0.5,-0.18999999999999995,0.0,-0.06,-14.769999999999996,0.0,0.0
