OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,HUCEightDigitCode,LatitudeMeasure,LongitudeMeasure,StateCode,CountyCode
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100744,15030107.0,32.71861,-114.718055,4.0,27.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100745,15060103.0,33.61944329999999,-110.92083329999998,4.0,7.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100746,15060106.0,33.5527766,-111.57583329999999,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100926,15060202.0,34.8244433,-111.805555,4.0,25.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100969,15020008.0,34.406698299999995,-111.0008683,4.0,5.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100974,15020008.0,34.553638299999996,-111.18478999999999,4.0,5.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-100997,15060106.0,33.5913883,-111.3419433,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101040,15060106.0,33.375,-112.1375,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101041,15060106.0,33.3741666,-112.1375,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101042,15060106.0,33.3741666,-112.13555500000001,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101043,15070102.0,33.570555,-112.11833329999999,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101044,15070102.0,33.57,-112.1316666,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101045,15060106.0,33.5113883,-111.9069433,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101046,15060106.0,33.5133333,-111.9075,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101047,15060106.0,33.4525,-111.9475,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101048,15060106.0,33.453055,-111.9466666,4.0,13.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101052,15050301.0,32.18,-111.0088883,4.0,19.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101064,15060103.0,33.35625,-110.9481666,4.0,7.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101070,15060103.0,33.48778,-110.9947866,4.0,7.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101286,15060202.0,35.0652766,-112.0272216,4.0,5.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101295,15060202.0,35.194443299999996,-112.00833329999999,4.0,5.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101350,15030204.0,34.2325,-113.6025,4.0,15.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-101351,15030204.0,34.2727766,-113.56833329999999,4.0,12.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-102316,15030204.0,34.231025,-113.60973,4.0,12.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-102489,15080301.0,31.4399083,-109.9101983,4.0,3.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-102491,15080301.0,31.42918,-109.862275,4.0,3.0
21ARIZ,Arizona Department of Environmental Quality,21ARIZ-102514,15030204.0,34.294166600000004,-113.54611000000001,4.0,12.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-100,3160106.0,32.855883,-88.15445600000001,1.0,63.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-101,3160106.0,32.80356,-88.107807,1.0,119.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-102,3160106.0,32.807047,-88.08067,1.0,63.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-103,3160106.0,32.795364,-88.064619,1.0,63.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-104,3160106.0,32.599426,-88.028116,1.0,63.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-105,3160107.0,33.008583,-88.171589,1.0,63.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-106,3160113.0,32.8999,-87.7559,1.0,65.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-107,3160113.0,32.995081,-87.705662,1.0,65.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-108,3160113.0,32.779672999999995,-87.83921600000001,1.0,65.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-109,3160113.0,32.89492,-87.78727099999999,1.0,65.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-11,3130003.0,31.974266999999998,-85.10963000000001,1.0,5.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-110,3160113.0,32.8334,-87.8038,1.0,65.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-111,3130003.0,31.656997999999998,-85.08290600000001,13.0,61.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-12,3160111.0,33.834688,-86.550942,1.0,9.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-125,3150202.0,33.481066999999996,-86.628783,1.0,73.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-128,3160111.0,33.6228,-87.0706,1.0,73.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-129,3160111.0,33.544802000000004,-87.174984,1.0,73.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-130,3160112.0,33.523118,-87.229869,1.0,73.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-131,3160112.0,33.509491,-87.263724,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-139,3130002.0,32.667631,-85.091904,13.0,145.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-140,3130002.0,32.72072,-85.12866,1.0,81.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-141,3130002.0,32.688775,-85.12679399999999,1.0,81.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-145,3150201.0,32.344313,-86.539721,1.0,85.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-15,3150106.0,33.806616999999996,-86.06446700000001,1.0,115.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-150,3160201.0,32.293698,-87.925428,1.0,91.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-151,3160201.0,32.076076,-88.05283,1.0,91.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-1554,6030002.0,34.484658,-86.386227,1.0,95.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-156,3170008.0,30.740052000000002,-88.335142,1.0,97.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-157,3170008.0,30.714613,-88.327467,1.0,97.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-158,3170008.0,30.769174,-88.350454,1.0,97.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-159,3170008.0,30.765047999999997,-88.32861,1.0,97.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-16,3130002.0,32.998304,-85.198359,13.0,285.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-160,3170008.0,30.722719,-88.311215,1.0,97.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-162,3150204.0,31.617413,-87.550579,1.0,99.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-163,3150204.0,31.541269,-87.526045,1.0,99.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-165,3150201.0,32.441435,-86.32512,1.0,51.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-17,3130002.0,33.028653999999996,-85.16483000000001,13.0,285.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-170,3160106.0,33.083708,-88.267569,1.0,107.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-171,3160106.0,33.07893,-88.26180500000001,1.0,107.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-172,3160106.0,33.305334,-88.30754499999999,28.0,87.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-173,3160106.0,33.266872,-88.293571,1.0,107.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-174,3160106.0,33.21906,-88.286063,1.0,107.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-175,3160106.0,33.073440000000005,-88.177409,1.0,107.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-176,3150108.0,33.341389,-85.60638900000001,1.0,111.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-177,3150108.0,33.318433,-85.581052,1.0,111.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-178,3150108.0,33.41002,-85.593897,1.0,111.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-179,3150108.0,33.340833,-85.509722,1.0,111.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-18,3130002.0,32.934296,-85.191748,13.0,285.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-180,3150108.0,33.343140999999996,-85.544351,1.0,111.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-182,3150109.0,33.264059,-85.61267,1.0,111.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-184,3130003.0,32.081784999999996,-85.051611,13.0,259.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-188,3150107.0,33.023643,-86.531157,1.0,21.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-19,3130002.0,32.765988,-85.138786,13.0,145.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-190,3150107.0,33.221661,-86.466483,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-192,3150107.0,33.109687,-86.491158,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-193,3150107.0,33.086667,-86.52305600000001,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-194,3150202.0,33.459449,-86.667274,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-198,3150106.0,33.431578,-86.33055,1.0,115.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-199,3150106.0,33.49759,-86.23190100000001,1.0,115.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-200,3150106.0,33.521856,-86.282854,1.0,115.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-202,3160106.0,32.981756,-88.169409,1.0,119.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-203,3160106.0,32.704025,-88.112214,1.0,119.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-204,3160108.0,32.827422999999996,-88.181555,1.0,119.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-205,3160201.0,32.520119,-87.87478,1.0,119.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-206,3160202.0,32.419565999999996,-88.044364,1.0,119.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-208,3150106.0,33.594433,-86.211674,1.0,121.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-209,3150106.0,33.558219,-86.175364,1.0,121.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-21,3150105.0,34.210316999999996,-85.5468,1.0,19.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-210,3150106.0,33.306422999999995,-86.35370999999999,1.0,121.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-211,3150106.0,33.446791999999995,-86.287651,1.0,121.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-212,3150107.0,33.148610999999995,-86.455556,1.0,121.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-214,3150107.0,33.105785,-86.473777,1.0,121.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-216,3150109.0,32.933611,-85.86694399999999,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-218,3150109.0,32.878056,-85.943611,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-219,3150109.0,32.877468,-85.901349,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-220,3150109.0,32.833889,-85.841389,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-221,3150109.0,32.686471000000004,-85.910729,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-222,3150109.0,32.803889,-85.853889,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-223,3150109.0,32.741944000000004,-85.85305600000001,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-224,3150110.0,32.576679,-85.889675,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-225,3150110.0,32.607659999999996,-85.88221,1.0,123.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-226,3160112.0,33.3972,-87.6101,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-227,3160112.0,33.3979,-87.5795,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-228,3160112.0,33.340540000000004,-87.56042099999999,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-229,3160112.0,33.374684,-87.59459,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-23,3150105.0,34.202441,-85.452402,1.0,19.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-230,3160112.0,33.268526,-87.50843,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-231,3160112.0,33.242573,-87.504276,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-232,3160112.0,33.211388,-87.583439,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-233,3160113.0,33.1338,-87.6826,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-234,3160113.0,33.0447,-87.6231,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-235,3160112.0,33.4876,-87.3443,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-236,3160112.0,33.464166999999996,-87.351111,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-237,3160112.0,33.346414,-87.415541,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-238,3160112.0,33.449,-87.3657,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-239,3160112.0,33.254178,-87.444292,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-24,3150105.0,34.180011,-85.484713,1.0,19.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-240,3160112.0,33.2532,-87.461,1.0,125.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-241,3160109.0,33.573218,-87.205519,1.0,127.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-242,3160109.0,33.637992,-87.24701800000001,1.0,127.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-245,3150203.0,32.061887,-87.24571999999999,1.0,131.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-246,3150203.0,32.103495,-87.398606,1.0,131.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-247,3150203.0,32.010645000000004,-87.47435,1.0,131.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-25,3150105.0,34.144002,-85.594325,1.0,19.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-250,3160110.0,34.0635,-87.2584,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-251,3160110.0,34.082177,-87.258054,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-252,3160110.0,34.07542,-87.25055,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-253,3160110.0,34.021,-87.26299999999999,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-254,3160110.0,33.986071,-87.205285,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-255,3160110.0,34.0135,-87.1912,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-256,3160110.0,34.062706,-87.123039,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-257,3160110.0,33.998740000000005,-87.1197,1.0,133.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-2697,3160109.0,33.95045,-86.83842,1.0,43.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-270,6030002.0,34.7923,-86.2521,1.0,71.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-272,6030004.0,34.81025,-87.2235,1.0,77.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-273,6030004.0,34.78352,-87.27218,1.0,77.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-3,3150201.0,32.327311,-86.781961,1.0,85.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-30,3150105.0,34.205743,-85.610495,1.0,19.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-33,3150105.0,34.1301,-85.7945,1.0,19.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-342,3150203.0,31.925721999999997,-87.486222,1.0,131.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-347,3150202.0,33.296944,-86.842639,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-35,3150105.0,34.134809999999995,-85.79105,1.0,19.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-36,3150107.0,32.968284000000004,-86.518875,1.0,21.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-362,6030006.0,34.271667,-87.695,1.0,93.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-363,6030006.0,34.276943,-87.718611,1.0,93.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-37,3150107.0,32.86525,-86.477108,1.0,21.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-38,3160201.0,32.292367999999996,-87.937967,1.0,23.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-384,3160112.0,33.52647,-87.24033,1.0,73.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-385,3170009.0,30.4059,-88.2481,1.0,97.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-39,3160201.0,32.156509,-88.01890999999999,1.0,23.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-398,3160109.0,34.082778000000005,-86.7375,1.0,43.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-4,3130003.0,31.892933000000003,-85.11962,13.0,239.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-40,3160201.0,32.021657,-88.120008,1.0,23.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-409,3160205.0,30.30221,-87.73575,1.0,3.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-41,3160201.0,31.994635,-88.079628,1.0,23.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-42,3160201.0,31.856921999999997,-88.157737,1.0,23.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-429,3150107.0,33.0943,-86.7439,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-43,3160201.0,31.752905,-88.133822,1.0,23.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-430,3150107.0,33.0937,-86.7384,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-431,3150107.0,33.0735,-86.67749,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-44,3160201.0,31.824233000000003,-88.181837,1.0,23.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-443,3150202.0,33.60503,-86.54924,1.0,115.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-444,3150202.0,33.415459999999996,-86.74002,1.0,117.0
21AWIC,ALABAMA DEPT. OF ENVIRONMENTAL MANAGEMENT - WATER QUALITY DATA,21AWIC-445,3150202.0,33.284692,-86.882812,1.0,117.0
